L1,Subject,Region,Word,Time,Sentence,Case,Order,Reflexive,Predicate,Binding
Korean,108,6,???,414,50,R,3,Relative S1,Subject,TRUE
Korean,108,7,?,355,50,R,3,Relative S1,Subject,TRUE
Korean,108,8,TF,869,50,R,3,Relative S1,Subject,TRUE
Korean,101,1,???,1206,52,R,20,Relative S2,Subject,FALSE
Korean,101,2,???,678,52,R,20,Relative S2,Subject,FALSE
Korean,101,3,??,549,52,R,20,Relative S2,Subject,FALSE
Korean,101,4,???,1108,52,R,20,Relative S2,Subject,FALSE
Korean,101,5,??,1158,52,R,20,Relative S2,Subject,FALSE
Korean,101,6,???,1478,52,R,20,Relative S2,Subject,FALSE
Korean,101,7,?,468,52,R,20,Relative S2,Subject,FALSE
Korean,101,8,TF,726,52,R,20,Relative S2,Subject,FALSE
Korean,102,1,???,1333,52,R,39,Relative S2,Subject,FALSE
Korean,102,2,???,642,52,R,39,Relative S2,Subject,FALSE
Korean,102,3,??,612,52,R,39,Relative S2,Subject,FALSE
Korean,102,4,???,1950,52,R,39,Relative S2,Subject,FALSE
Korean,102,5,??,780,52,R,39,Relative S2,Subject,FALSE
Korean,102,6,???,1167,52,R,39,Relative S2,Subject,FALSE
Korean,102,7,?,364,52,R,39,Relative S2,Subject,FALSE
Korean,102,8,TF,571,52,R,39,Relative S2,Subject,FALSE
Korean,103,1,???,726,52,R,24,Relative S2,Subject,FALSE
Korean,103,2,???,683,52,R,24,Relative S2,Subject,FALSE
Korean,103,3,??,534,52,R,24,Relative S2,Subject,FALSE
Korean,103,4,???,418,52,R,24,Relative S2,Subject,FALSE
Korean,103,5,??,1459,52,R,24,Relative S2,Subject,FALSE
Korean,103,6,???,608,52,R,24,Relative S2,Subject,FALSE
Korean,103,7,?,378,52,R,24,Relative S2,Subject,FALSE
Korean,103,8,TF,757,52,R,24,Relative S2,Subject,FALSE
Korean,104,1,???,2614,52,R,35,Relative S2,Subject,FALSE
Korean,104,2,???,563,52,R,35,Relative S2,Subject,FALSE
Korean,104,3,??,464,52,R,35,Relative S2,Subject,FALSE
Korean,104,4,???,1019,52,R,35,Relative S2,Subject,FALSE
Korean,104,5,??,464,52,R,35,Relative S2,Subject,FALSE
Korean,104,6,???,682,52,R,35,Relative S2,Subject,FALSE
Korean,104,7,?,514,52,R,35,Relative S2,Subject,FALSE
Korean,104,8,TF,522,52,R,35,Relative S2,Subject,FALSE
Korean,105,1,???,563,52,R,44,Relative S2,Subject,FALSE
Korean,105,2,???,714,52,R,44,Relative S2,Subject,FALSE
Korean,105,3,??,516,52,R,44,Relative S2,Subject,FALSE
Korean,105,4,???,1101,52,R,44,Relative S2,Subject,FALSE
Korean,105,5,??,395,52,R,44,Relative S2,Subject,FALSE
Korean,105,6,???,823,52,R,44,Relative S2,Subject,FALSE
Korean,105,7,?,416,52,R,44,Relative S2,Subject,FALSE
Korean,105,8,TF,952,52,R,44,Relative S2,Subject,FALSE
Korean,106,1,???,465,52,R,60,Relative S2,Subject,FALSE
Korean,106,2,???,658,52,R,60,Relative S2,Subject,FALSE
Korean,106,3,??,456,52,R,60,Relative S2,Subject,FALSE
Korean,106,4,???,457,52,R,60,Relative S2,Subject,FALSE
Korean,106,5,??,1526,52,R,60,Relative S2,Subject,FALSE
Korean,106,6,???,1077,52,R,60,Relative S2,Subject,FALSE
Korean,106,7,?,288,52,R,60,Relative S2,Subject,FALSE
Korean,106,8,TF,545,52,R,60,Relative S2,Subject,FALSE
Korean,107,1,???,531,52,R,55,Relative S2,Subject,FALSE
Korean,107,2,???,930,52,R,55,Relative S2,Subject,FALSE
Korean,107,3,??,444,52,R,55,Relative S2,Subject,FALSE
Korean,107,4,???,1407,52,R,55,Relative S2,Subject,FALSE
Korean,107,5,??,1287,52,R,55,Relative S2,Subject,FALSE
Korean,107,6,???,434,52,R,55,Relative S2,Subject,FALSE
Korean,107,7,?,404,52,R,55,Relative S2,Subject,FALSE
Korean,107,8,TF,611,52,R,55,Relative S2,Subject,FALSE
Korean,108,1,???,1017,52,R,51,Relative S2,Subject,FALSE
Korean,108,2,???,781,52,R,51,Relative S2,Subject,FALSE
Korean,108,3,??,573,52,R,51,Relative S2,Subject,FALSE
Korean,108,4,???,1346,52,R,51,Relative S2,Subject,FALSE
Korean,108,5,??,891,52,R,51,Relative S2,Subject,FALSE
Korean,108,6,???,374,52,R,51,Relative S2,Subject,FALSE
Korean,108,7,?,345,52,R,51,Relative S2,Subject,FALSE
Korean,108,8,TF,919,52,R,51,Relative S2,Subject,FALSE
Korean,101,1,???,1182,54,R,7,Relative O1,Object,TRUE
Korean,101,2,???,626,54,R,7,Relative O1,Object,TRUE
Korean,101,3,???,738,54,R,7,Relative O1,Object,TRUE
Korean,101,4,???,514,54,R,7,Relative O1,Object,TRUE
Korean,101,5,???,636,54,R,7,Relative O1,Object,TRUE
Korean,101,6,?,387,54,R,7,Relative O1,Object,TRUE
Korean,101,7,TF,1163,54,R,7,Relative O1,Object,TRUE
Korean,102,1,???,659,54,R,47,Relative O1,Object,TRUE
Korean,102,2,???,1286,54,R,47,Relative O1,Object,TRUE
Korean,102,3,???,761,54,R,47,Relative O1,Object,TRUE
Korean,102,4,???,711,54,R,47,Relative O1,Object,TRUE
Korean,102,5,???,731,54,R,47,Relative O1,Object,TRUE
Korean,102,6,?,11269,54,R,47,Relative O1,Object,TRUE
Korean,102,7,TF,2861,54,R,47,Relative O1,Object,TRUE
Korean,103,1,???,922,54,R,54,Relative O1,Object,TRUE
Korean,103,2,???,899,54,R,54,Relative O1,Object,TRUE
Korean,103,3,???,488,54,R,54,Relative O1,Object,TRUE
Korean,103,4,???,598,54,R,54,Relative O1,Object,TRUE
Korean,103,5,???,698,54,R,54,Relative O1,Object,TRUE
Korean,103,6,?,418,54,R,54,Relative O1,Object,TRUE
Korean,103,7,TF,3590,54,R,54,Relative O1,Object,TRUE
Korean,104,1,???,623,54,R,24,Relative O1,Object,TRUE
Korean,104,2,???,606,54,R,24,Relative O1,Object,TRUE
Korean,104,3,???,735,54,R,24,Relative O1,Object,TRUE
Korean,104,4,???,666,54,R,24,Relative O1,Object,TRUE
Korean,104,5,???,2330,54,R,24,Relative O1,Object,TRUE
Korean,104,6,?,447,54,R,24,Relative O1,Object,TRUE
Korean,104,7,TF,1053,54,R,24,Relative O1,Object,TRUE
Korean,105,1,???,680,54,R,5,Relative O1,Object,TRUE
Korean,105,2,???,694,54,R,5,Relative O1,Object,TRUE
Korean,105,3,???,565,54,R,5,Relative O1,Object,TRUE
Korean,105,4,???,604,54,R,5,Relative O1,Object,TRUE
Korean,105,5,???,1072,54,R,5,Relative O1,Object,TRUE
Korean,105,6,?,346,54,R,5,Relative O1,Object,TRUE
Korean,105,7,TF,533,54,R,5,Relative O1,Object,TRUE
Korean,106,1,???,603,54,R,45,Relative O1,Object,TRUE
Korean,106,2,???,616,54,R,45,Relative O1,Object,TRUE
Korean,106,3,???,516,54,R,45,Relative O1,Object,TRUE
Korean,106,4,???,557,54,R,45,Relative O1,Object,TRUE
Korean,106,5,???,406,54,R,45,Relative O1,Object,TRUE
Korean,106,6,?,627,54,R,45,Relative O1,Object,TRUE
Korean,106,7,TF,1462,54,R,45,Relative O1,Object,TRUE
Korean,107,1,???,1561,54,R,53,Relative O1,Object,TRUE
Korean,107,2,???,876,54,R,53,Relative O1,Object,TRUE
Korean,107,3,???,1085,54,R,53,Relative O1,Object,TRUE
Korean,107,4,???,568,54,R,53,Relative O1,Object,TRUE
Korean,107,5,???,913,54,R,53,Relative O1,Object,TRUE
Korean,107,6,?,347,54,R,53,Relative O1,Object,TRUE
Korean,107,7,TF,346,54,R,53,Relative O1,Object,TRUE
Korean,108,1,???,607,54,R,6,Relative O1,Object,TRUE
Korean,108,2,???,1823,54,R,6,Relative O1,Object,TRUE
Korean,108,3,???,810,54,R,6,Relative O1,Object,TRUE
Korean,108,4,???,569,54,R,6,Relative O1,Object,TRUE
Korean,108,5,???,1763,54,R,6,Relative O1,Object,TRUE
Korean,108,6,?,359,54,R,6,Relative O1,Object,TRUE
Korean,108,7,TF,932,54,R,6,Relative O1,Object,TRUE
Korean,101,1,???,517,56,R,42,Relative O2,Object,FALSE
Korean,101,2,???,1542,56,R,42,Relative O2,Object,FALSE
Korean,101,3,???,669,56,R,42,Relative O2,Object,FALSE
Korean,101,4,?????,499,56,R,42,Relative O2,Object,FALSE
Korean,101,5,???,349,56,R,42,Relative O2,Object,FALSE
Korean,101,6,?,359,56,R,42,Relative O2,Object,FALSE
Korean,101,7,TF,708,56,R,42,Relative O2,Object,FALSE
Korean,102,1,???,828,56,R,46,Relative O2,Object,FALSE
Korean,102,2,???,820,56,R,46,Relative O2,Object,FALSE
Korean,102,3,???,840,56,R,46,Relative O2,Object,FALSE
Korean,102,4,?????,603,56,R,46,Relative O2,Object,FALSE
Korean,102,5,???,602,56,R,46,Relative O2,Object,FALSE
Korean,102,6,?,414,56,R,46,Relative O2,Object,FALSE
Korean,102,7,TF,809,56,R,46,Relative O2,Object,FALSE
Korean,103,1,???,516,56,R,47,Relative O2,Object,FALSE
Korean,103,2,???,819,56,R,47,Relative O2,Object,FALSE
Korean,103,3,???,608,56,R,47,Relative O2,Object,FALSE
Korean,103,4,?????,438,56,R,47,Relative O2,Object,FALSE
Korean,103,5,???,338,56,R,47,Relative O2,Object,FALSE
Korean,103,6,?,338,56,R,47,Relative O2,Object,FALSE
Korean,103,7,TF,847,56,R,47,Relative O2,Object,FALSE
Korean,104,1,???,2794,56,R,40,Relative O2,Object,FALSE
Korean,104,2,???,1063,56,R,40,Relative O2,Object,FALSE
Korean,104,3,???,1960,56,R,40,Relative O2,Object,FALSE
Korean,104,4,?????,665,56,R,40,Relative O2,Object,FALSE
Korean,104,5,???,2856,56,R,40,Relative O2,Object,FALSE
Korean,104,6,?,426,56,R,40,Relative O2,Object,FALSE
Korean,104,7,TF,295,56,R,40,Relative O2,Object,FALSE
Korean,105,1,???,680,56,R,42,Relative O2,Object,FALSE
Korean,105,2,???,694,56,R,42,Relative O2,Object,FALSE
Korean,105,3,???,565,56,R,42,Relative O2,Object,FALSE
Korean,105,4,?????,604,56,R,42,Relative O2,Object,FALSE
Korean,105,5,???,1072,56,R,42,Relative O2,Object,FALSE
Korean,105,6,?,346,56,R,42,Relative O2,Object,FALSE
Korean,105,7,TF,533,56,R,42,Relative O2,Object,FALSE
Korean,106,1,???,570,56,R,38,Relative O2,Object,FALSE
Korean,106,2,???,977,56,R,38,Relative O2,Object,FALSE
Korean,106,3,???,1152,56,R,38,Relative O2,Object,FALSE
Korean,106,4,?????,691,56,R,38,Relative O2,Object,FALSE
Korean,106,5,???,602,56,R,38,Relative O2,Object,FALSE
Korean,106,6,?,1334,56,R,38,Relative O2,Object,FALSE
Korean,106,7,TF,729,56,R,38,Relative O2,Object,FALSE
Korean,107,1,???,843,56,R,56,Relative O2,Object,FALSE
Korean,107,2,???,1065,56,R,56,Relative O2,Object,FALSE
Korean,107,3,???,2261,56,R,56,Relative O2,Object,FALSE
Korean,107,4,?????,567,56,R,56,Relative O2,Object,FALSE
Korean,107,5,???,645,56,R,56,Relative O2,Object,FALSE
Korean,107,6,?,397,56,R,56,Relative O2,Object,FALSE
Korean,107,7,TF,605,56,R,56,Relative O2,Object,FALSE
Korean,108,1,???,1066,56,R,4,Relative O2,Object,FALSE
Korean,108,2,???,951,56,R,4,Relative O2,Object,FALSE
Korean,108,3,???,623,56,R,4,Relative O2,Object,FALSE
Korean,108,4,?????,603,56,R,4,Relative O2,Object,FALSE
Korean,108,5,???,397,56,R,4,Relative O2,Object,FALSE
Korean,108,6,?,402,56,R,4,Relative O2,Object,FALSE
Korean,108,7,TF,1395,56,R,4,Relative O2,Object,FALSE
Korean,101,1,???,555,58,R,15,Relative B1,Oblique,TRUE
Korean,101,2,???,667,58,R,15,Relative B1,Oblique,TRUE
Korean,101,3,????,767,58,R,15,Relative B1,Oblique,TRUE
Korean,101,4,????,537,58,R,15,Relative B1,Oblique,TRUE
Korean,101,5,????,1077,58,R,15,Relative B1,Oblique,TRUE
Korean,101,6,?,468,58,R,15,Relative B1,Oblique,TRUE
Korean,101,7,TF,1095,58,R,15,Relative B1,Oblique,TRUE
Korean,102,1,???,660,58,R,48,Relative B1,Oblique,TRUE
Korean,102,2,???,821,58,R,48,Relative B1,Oblique,TRUE
Korean,102,3,????,870,58,R,48,Relative B1,Oblique,TRUE
Korean,102,4,????,622,58,R,48,Relative B1,Oblique,TRUE
Korean,102,5,????,523,58,R,48,Relative B1,Oblique,TRUE
Korean,102,6,?,415,58,R,48,Relative B1,Oblique,TRUE
Korean,102,7,TF,541,58,R,48,Relative B1,Oblique,TRUE
Korean,103,1,???,496,58,R,34,Relative B1,Oblique,TRUE
Korean,103,2,???,438,58,R,34,Relative B1,Oblique,TRUE
Korean,103,3,????,719,58,R,34,Relative B1,Oblique,TRUE
Korean,103,4,????,498,58,R,34,Relative B1,Oblique,TRUE
Korean,103,5,????,478,58,R,34,Relative B1,Oblique,TRUE
Korean,103,6,?,368,58,R,34,Relative B1,Oblique,TRUE
Korean,103,7,TF,1327,58,R,34,Relative B1,Oblique,TRUE
Korean,104,1,???,581,58,R,51,Relative B1,Oblique,TRUE
Korean,104,2,???,485,58,R,51,Relative B1,Oblique,TRUE
Korean,104,3,????,505,58,R,51,Relative B1,Oblique,TRUE
Korean,104,4,????,455,58,R,51,Relative B1,Oblique,TRUE
Korean,104,5,????,5256,58,R,51,Relative B1,Oblique,TRUE
Korean,104,6,?,435,58,R,51,Relative B1,Oblique,TRUE
Korean,104,7,TF,1099,58,R,51,Relative B1,Oblique,TRUE
Korean,105,1,???,462,58,R,52,Relative B1,Oblique,TRUE
Korean,105,2,???,584,58,R,52,Relative B1,Oblique,TRUE
Korean,105,3,????,752,58,R,52,Relative B1,Oblique,TRUE
Korean,105,4,????,466,58,R,52,Relative B1,Oblique,TRUE
Korean,105,5,????,583,58,R,52,Relative B1,Oblique,TRUE
Korean,105,6,?,355,58,R,52,Relative B1,Oblique,TRUE
Korean,105,7,TF,544,58,R,52,Relative B1,Oblique,TRUE
Korean,106,1,???,661,58,R,35,Relative B1,Oblique,TRUE
Korean,106,2,???,665,58,R,35,Relative B1,Oblique,TRUE
Korean,106,3,????,535,58,R,35,Relative B1,Oblique,TRUE
Korean,106,4,????,485,58,R,35,Relative B1,Oblique,TRUE
Korean,106,5,????,565,58,R,35,Relative B1,Oblique,TRUE
Korean,106,6,?,349,58,R,35,Relative B1,Oblique,TRUE
Korean,106,7,TF,591,58,R,35,Relative B1,Oblique,TRUE
Korean,107,1,???,677,58,R,52,Relative B1,Oblique,TRUE
Korean,107,2,???,780,58,R,52,Relative B1,Oblique,TRUE
Korean,107,3,????,830,58,R,52,Relative B1,Oblique,TRUE
Korean,107,4,????,499,58,R,52,Relative B1,Oblique,TRUE
Korean,107,5,????,569,58,R,52,Relative B1,Oblique,TRUE
Korean,107,6,?,310,58,R,52,Relative B1,Oblique,TRUE
Korean,107,7,TF,356,58,R,52,Relative B1,Oblique,TRUE
Korean,108,1,???,780,58,R,35,Relative B1,Oblique,TRUE
Korean,108,2,???,961,58,R,35,Relative B1,Oblique,TRUE
Korean,108,3,????,1845,58,R,35,Relative B1,Oblique,TRUE
Korean,108,4,????,772,58,R,35,Relative B1,Oblique,TRUE
Korean,108,5,????,534,58,R,35,Relative B1,Oblique,TRUE
Korean,108,6,?,217,58,R,35,Relative B1,Oblique,TRUE
Korean,108,7,TF,1485,58,R,35,Relative B1,Oblique,TRUE
Korean,101,1,???,777,60,R,39,Relative B2,Oblique,FALSE
Korean,101,2,???,769,60,R,39,Relative B2,Oblique,FALSE
Korean,101,3,?????,1892,60,R,39,Relative B2,Oblique,FALSE
Korean,101,4,???,920,60,R,39,Relative B2,Oblique,FALSE
Korean,101,5,???,499,60,R,39,Relative B2,Oblique,FALSE
Korean,101,6,?,479,60,R,39,Relative B2,Oblique,FALSE
Korean,101,7,TF,848,60,R,39,Relative B2,Oblique,FALSE
Korean,102,1,???,709,60,R,60,Relative B2,Oblique,FALSE
Korean,102,2,???,762,60,R,60,Relative B2,Oblique,FALSE
Korean,102,3,?????,1188,60,R,60,Relative B2,Oblique,FALSE
Korean,102,4,???,444,60,R,60,Relative B2,Oblique,FALSE
Korean,102,5,???,691,60,R,60,Relative B2,Oblique,FALSE
Korean,102,6,?,366,60,R,60,Relative B2,Oblique,FALSE
Korean,102,7,TF,562,60,R,60,Relative B2,Oblique,FALSE
Korean,103,1,???,631,60,R,57,Relative B2,Oblique,FALSE
Korean,103,2,???,755,60,R,57,Relative B2,Oblique,FALSE
Korean,103,3,?????,758,60,R,57,Relative B2,Oblique,FALSE
Korean,103,4,???,462,60,R,57,Relative B2,Oblique,FALSE
Korean,103,5,???,436,60,R,57,Relative B2,Oblique,FALSE
Korean,103,6,?,426,60,R,57,Relative B2,Oblique,FALSE
Korean,103,7,TF,1002,60,R,57,Relative B2,Oblique,FALSE
Korean,104,1,???,932,60,R,33,Relative B2,Oblique,FALSE
Korean,104,2,???,816,60,R,33,Relative B2,Oblique,FALSE
Korean,104,3,?????,1693,60,R,33,Relative B2,Oblique,FALSE
Korean,104,4,???,446,60,R,33,Relative B2,Oblique,FALSE
Korean,104,5,???,476,60,R,33,Relative B2,Oblique,FALSE
Korean,104,6,?,417,60,R,33,Relative B2,Oblique,FALSE
Korean,104,7,TF,1283,60,R,33,Relative B2,Oblique,FALSE
Korean,105,1,???,1065,60,R,27,Relative B2,Oblique,FALSE
Korean,105,2,???,860,60,R,27,Relative B2,Oblique,FALSE
Korean,105,3,?????,1059,60,R,27,Relative B2,Oblique,FALSE
Korean,105,4,???,423,60,R,27,Relative B2,Oblique,FALSE
Korean,105,5,???,384,60,R,27,Relative B2,Oblique,FALSE
Korean,105,6,?,463,60,R,27,Relative B2,Oblique,FALSE
Korean,105,7,TF,483,60,R,27,Relative B2,Oblique,FALSE
Korean,106,1,???,590,60,R,4,Relative B2,Oblique,FALSE
Korean,106,2,???,911,60,R,4,Relative B2,Oblique,FALSE
Korean,106,3,?????,1328,60,R,4,Relative B2,Oblique,FALSE
Korean,106,4,???,494,60,R,4,Relative B2,Oblique,FALSE
Korean,106,5,???,434,60,R,4,Relative B2,Oblique,FALSE
Korean,106,6,?,436,60,R,4,Relative B2,Oblique,FALSE
Korean,106,7,TF,531,60,R,4,Relative B2,Oblique,FALSE
Korean,107,1,???,1356,60,R,6,Relative B2,Oblique,FALSE
Korean,107,2,???,1598,60,R,6,Relative B2,Oblique,FALSE
Korean,107,3,?????,1598,60,R,6,Relative B2,Oblique,FALSE
Korean,107,4,???,1267,60,R,6,Relative B2,Oblique,FALSE
Korean,107,5,???,588,60,R,6,Relative B2,Oblique,FALSE
Korean,107,6,?,367,60,R,6,Relative B2,Oblique,FALSE
Korean,107,7,TF,926,60,R,6,Relative B2,Oblique,FALSE
Korean,108,1,???,788,60,R,18,Relative B2,Oblique,FALSE
Korean,108,2,???,1403,60,R,18,Relative B2,Oblique,FALSE
Korean,108,3,?????,3050,60,R,18,Relative B2,Oblique,FALSE
Korean,108,4,???,633,60,R,18,Relative B2,Oblique,FALSE
Korean,108,5,???,1611,60,R,18,Relative B2,Oblique,FALSE
Korean,108,6,?,449,60,R,18,Relative B2,Oblique,FALSE
Korean,108,7,TF,849,60,R,18,Relative B2,Oblique,FALSE
Chinese,201,1,???,737,49,R,53,Simple S1,Simple,FALSE
Chinese,201,2,???,573,49,R,53,Simple S1,Simple,FALSE
Chinese,201,3,??????,802,49,R,53,Simple S1,Simple,FALSE
Chinese,201,4,???,453,49,R,53,Simple S1,Simple,FALSE
Chinese,201,5,?,286,49,R,53,Simple S1,Simple,FALSE
Chinese,201,6,TF,671,49,R,53,Simple S1,Simple,FALSE
Chinese,202,1,???,948,49,R,35,Simple S1,Simple,FALSE
Chinese,202,2,???,449,49,R,35,Simple S1,Simple,FALSE
Chinese,202,3,??????,1020,49,R,35,Simple S1,Simple,FALSE
Chinese,202,4,???,1692,49,R,35,Simple S1,Simple,FALSE
Chinese,202,5,?,429,49,R,35,Simple S1,Simple,FALSE
Chinese,202,6,TF,1159,49,R,35,Simple S1,Simple,FALSE
Chinese,203,1,???,413,49,R,38,Simple S1,Simple,FALSE
Chinese,203,2,???,913,49,R,38,Simple S1,Simple,FALSE
Chinese,203,3,??????,1240,49,R,38,Simple S1,Simple,FALSE
Chinese,203,4,???,475,49,R,38,Simple S1,Simple,FALSE
Chinese,203,5,?,605,49,R,38,Simple S1,Simple,FALSE
Chinese,203,6,TF,1059,49,R,38,Simple S1,Simple,FALSE
Chinese,204,1,???,407,49,R,60,Simple S1,Simple,FALSE
Chinese,204,2,???,480,49,R,60,Simple S1,Simple,FALSE
Chinese,204,3,??????,1724,49,R,60,Simple S1,Simple,FALSE
Chinese,204,4,???,359,49,R,60,Simple S1,Simple,FALSE
Chinese,204,5,?,329,49,R,60,Simple S1,Simple,FALSE
Chinese,204,6,TF,408,49,R,60,Simple S1,Simple,FALSE
Chinese,205,1,???,616,49,R,26,Simple S1,Simple,FALSE
Chinese,205,2,???,586,49,R,26,Simple S1,Simple,FALSE
Chinese,205,3,??????,1946,49,R,26,Simple S1,Simple,FALSE
Chinese,205,4,???,807,49,R,26,Simple S1,Simple,FALSE
Chinese,205,5,?,717,49,R,26,Simple S1,Simple,FALSE
Chinese,205,6,TF,1585,49,R,26,Simple S1,Simple,FALSE
Chinese,216,1,???,455,49,R,58,Simple S1,Simple,FALSE
Chinese,216,2,???,667,49,R,58,Simple S1,Simple,FALSE
Chinese,216,3,??????,457,49,R,58,Simple S1,Simple,FALSE
Chinese,216,4,???,517,49,R,58,Simple S1,Simple,FALSE
Chinese,216,5,?,487,49,R,58,Simple S1,Simple,FALSE
Chinese,216,6,TF,333,49,R,58,Simple S1,Simple,FALSE
Chinese,217,1,???,431,49,R,46,Simple S1,Simple,FALSE
Chinese,217,2,???,444,49,R,46,Simple S1,Simple,FALSE
Chinese,217,3,??????,1091,49,R,46,Simple S1,Simple,FALSE
Chinese,217,4,???,348,49,R,46,Simple S1,Simple,FALSE
Chinese,217,5,?,344,49,R,46,Simple S1,Simple,FALSE
Chinese,217,6,TF,1634,49,R,46,Simple S1,Simple,FALSE
Chinese,218,1,???,1057,49,R,52,Simple S1,Simple,FALSE
Chinese,218,2,???,779,49,R,52,Simple S1,Simple,FALSE
Chinese,218,3,??????,2358,49,R,52,Simple S1,Simple,FALSE
Chinese,218,4,???,578,49,R,52,Simple S1,Simple,FALSE
Chinese,218,5,?,568,49,R,52,Simple S1,Simple,FALSE
Chinese,218,6,TF,7542,49,R,52,Simple S1,Simple,FALSE
Chinese,219,1,???,952,49,R,15,Simple S1,Simple,FALSE
Chinese,219,2,???,1402,49,R,15,Simple S1,Simple,FALSE
Chinese,219,3,??????,824,49,R,15,Simple S1,Simple,FALSE
Chinese,219,4,???,675,49,R,15,Simple S1,Simple,FALSE
Chinese,219,5,?,1133,49,R,15,Simple S1,Simple,FALSE
Chinese,219,6,TF,1201,49,R,15,Simple S1,Simple,FALSE
Chinese,220,1,???,551,49,R,43,Simple S1,Simple,FALSE
Chinese,220,2,???,454,49,R,43,Simple S1,Simple,FALSE
Chinese,220,3,??????,1455,49,R,43,Simple S1,Simple,FALSE
Chinese,220,4,???,404,49,R,43,Simple S1,Simple,FALSE
Chinese,220,5,?,424,49,R,43,Simple S1,Simple,FALSE
Chinese,220,6,TF,314,49,R,43,Simple S1,Simple,FALSE
Chinese,206,1,???,734,49,R,40,Simple S1,Simple,FALSE
Chinese,206,2,???,875,49,R,40,Simple S1,Simple,FALSE
Chinese,206,3,??????,3646,49,R,40,Simple S1,Simple,FALSE
Chinese,206,4,???,668,49,R,40,Simple S1,Simple,FALSE
Chinese,206,5,?,486,49,R,40,Simple S1,Simple,FALSE
Chinese,206,6,TF,2082,49,R,40,Simple S1,Simple,FALSE
Chinese,207,1,???,1234,49,R,51,Simple S1,Simple,FALSE
Chinese,207,2,???,1446,49,R,51,Simple S1,Simple,FALSE
Chinese,207,3,??????,2445,49,R,51,Simple S1,Simple,FALSE
Chinese,207,4,???,467,49,R,51,Simple S1,Simple,FALSE
Chinese,207,5,?,347,49,R,51,Simple S1,Simple,FALSE
Chinese,207,6,TF,853,49,R,51,Simple S1,Simple,FALSE
Chinese,208,1,???,747,49,R,45,Simple S1,Simple,FALSE
Chinese,208,2,???,508,49,R,45,Simple S1,Simple,FALSE
Chinese,208,3,??????,1538,49,R,45,Simple S1,Simple,FALSE
Chinese,208,4,???,398,49,R,45,Simple S1,Simple,FALSE
Chinese,208,5,?,298,49,R,45,Simple S1,Simple,FALSE
Chinese,208,6,TF,687,49,R,45,Simple S1,Simple,FALSE
Chinese,209,1,???,1913,49,R,6,Simple S1,Simple,FALSE
Chinese,209,2,???,7560,49,R,6,Simple S1,Simple,FALSE
Chinese,209,3,??????,2355,49,R,6,Simple S1,Simple,FALSE
Chinese,209,4,???,466,49,R,6,Simple S1,Simple,FALSE
Chinese,209,5,?,608,49,R,6,Simple S1,Simple,FALSE
Chinese,209,6,TF,1325,49,R,6,Simple S1,Simple,FALSE
Chinese,210,1,???,599,49,R,6,Simple S1,Simple,FALSE
Chinese,210,2,???,620,49,R,6,Simple S1,Simple,FALSE
Chinese,210,3,??????,2685,49,R,6,Simple S1,Simple,FALSE
Chinese,210,4,???,363,49,R,6,Simple S1,Simple,FALSE
Chinese,210,5,?,264,49,R,6,Simple S1,Simple,FALSE
Chinese,210,6,TF,639,49,R,6,Simple S1,Simple,FALSE
Chinese,211,1,???,353,49,R,42,Simple S1,Simple,FALSE
Chinese,211,2,???,476,49,R,42,Simple S1,Simple,FALSE
Chinese,211,3,??????,264,49,R,42,Simple S1,Simple,FALSE
Chinese,211,4,???,663,49,R,42,Simple S1,Simple,FALSE
Chinese,211,5,?,186,49,R,42,Simple S1,Simple,FALSE
Chinese,211,6,TF,920,49,R,42,Simple S1,Simple,FALSE
Chinese,212,1,???,666,49,R,11,Simple S1,Simple,FALSE
Chinese,212,2,???,498,49,R,11,Simple S1,Simple,FALSE
Chinese,212,3,??????,2450,49,R,11,Simple S1,Simple,FALSE
Chinese,212,4,???,878,49,R,11,Simple S1,Simple,FALSE
Chinese,212,5,?,368,49,R,11,Simple S1,Simple,FALSE
Chinese,212,6,TF,1007,49,R,11,Simple S1,Simple,FALSE
Chinese,213,1,???,1644,49,R,5,Simple S1,Simple,FALSE
Chinese,213,2,???,921,49,R,5,Simple S1,Simple,FALSE
Chinese,213,3,??????,2867,49,R,5,Simple S1,Simple,FALSE
Chinese,213,4,???,723,49,R,5,Simple S1,Simple,FALSE
Chinese,213,5,?,365,49,R,5,Simple S1,Simple,FALSE
Chinese,213,6,TF,782,49,R,5,Simple S1,Simple,FALSE
Chinese,214,1,???,492,49,R,29,Simple S1,Simple,FALSE
Chinese,214,2,???,484,49,R,29,Simple S1,Simple,FALSE
Chinese,214,3,??????,3374,49,R,29,Simple S1,Simple,FALSE
Chinese,214,4,???,593,49,R,29,Simple S1,Simple,FALSE
Chinese,214,5,?,337,49,R,29,Simple S1,Simple,FALSE
Chinese,214,6,TF,928,49,R,29,Simple S1,Simple,FALSE
Chinese,215,1,???,928,49,R,29,Simple S1,Simple,FALSE
Chinese,215,2,???,771,49,R,29,Simple S1,Simple,FALSE
Chinese,215,3,??????,1336,49,R,29,Simple S1,Simple,FALSE
Chinese,215,4,???,513,49,R,29,Simple S1,Simple,FALSE
Chinese,215,5,?,871,49,R,29,Simple S1,Simple,FALSE
Chinese,215,6,TF,909,49,R,29,Simple S1,Simple,FALSE
Chinese,201,1,???,1170,51,R,36,Simple S2,Simple,TRUE
Chinese,201,2,???,791,51,R,36,Simple S2,Simple,TRUE
